Id,Name,IsDeleted,CreatedDate,LastModifiedDate,SystemModstamp,LastViewedDate,LastReferencedDate,HealthCloudGA__Active__c,HealthCloudGA__ConditionCode__c,HealthCloudGA__HCCCode__c,HealthCloudGA__ValidFrom__c,HealthCloudGA__ValidThrough__c,HealthCloudGA__YearConditionCodeHCCCode__c
a0x3h000000vRgnAAE,Map-225,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8233,HCC10,2014,,C8233HCC102014
a0x3h000000vRgoAAE,Map-226,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8234,HCC10,2014,,C8234HCC102014
a0x3h000000vRgpAAE,Map-227,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8235,HCC10,2014,,C8235HCC102014
a0x3h000000vRgqAAE,Map-228,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8236,HCC10,2014,,C8236HCC102014
a0x3h000000vRgrAAE,Map-229,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8237,HCC10,2014,,C8237HCC102014
a0x3h000000vRgsAAE,Map-230,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8238,HCC10,2014,,C8238HCC102014
a0x3h000000vRgtAAE,Map-231,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8239,HCC10,2014,,C8239HCC102014
a0x3h000000vRguAAE,Map-232,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8240,HCC10,2014,,C8240HCC102014
a0x3h000000vRgvAAE,Map-233,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8241,HCC10,2014,,C8241HCC102014
a0x3h000000vRgwAAE,Map-234,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8242,HCC10,2014,,C8242HCC102014
a0x3h000000vRgxAAE,Map-235,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8243,HCC10,2014,,C8243HCC102014
a0x3h000000vRgyAAE,Map-236,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8244,HCC10,2014,,C8244HCC102014
a0x3h000000vRgzAAE,Map-237,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8245,HCC10,2014,,C8245HCC102014
a0x3h000000vRh0AAE,Map-238,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8246,HCC10,2014,,C8246HCC102014
a0x3h000000vRh1AAE,Map-239,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8247,HCC10,2014,,C8247HCC102014
a0x3h000000vRh2AAE,Map-240,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8248,HCC10,2014,,C8248HCC102014
a0x3h000000vRh3AAE,Map-241,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8249,HCC10,2014,,C8249HCC102014
a0x3h000000vRh4AAE,Map-242,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8250,HCC10,2014,,C8250HCC102014
a0x3h000000vRh5AAE,Map-243,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8251,HCC10,2014,,C8251HCC102014
a0x3h000000vRh6AAE,Map-244,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8252,HCC10,2014,,C8252HCC102014
a0x3h000000vRh7AAE,Map-245,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8253,HCC10,2014,,C8253HCC102014
a0x3h000000vRh8AAE,Map-246,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8254,HCC10,2014,,C8254HCC102014
a0x3h000000vRh9AAE,Map-247,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8255,HCC10,2014,,C8255HCC102014
a0x3h000000vRhAAAU,Map-248,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8256,HCC10,2014,,C8256HCC102014
a0x3h000000vRhBAAU,Map-249,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8257,HCC10,2014,,C8257HCC102014
a0x3h000000vRhCAAU,Map-250,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8258,HCC10,2014,,C8258HCC102014
a0x3h000000vRhDAAU,Map-251,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8259,HCC10,2014,,C8259HCC102014
a0x3h000000vRhEAAU,Map-252,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8260,HCC10,2014,,C8260HCC102014
a0x3h000000vRhFAAU,Map-253,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8261,HCC10,2014,,C8261HCC102014
a0x3h000000vRhGAAU,Map-254,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8262,HCC10,2014,,C8262HCC102014
a0x3h000000vRhHAAU,Map-255,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8263,HCC10,2014,,C8263HCC102014
a0x3h000000vRhIAAU,Map-256,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8264,HCC10,2014,,C8264HCC102014
a0x3h000000vRhJAAU,Map-257,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8265,HCC10,2014,,C8265HCC102014
a0x3h000000vRhKAAU,Map-258,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8266,HCC10,2014,,C8266HCC102014
a0x3h000000vRhLAAU,Map-259,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8267,HCC10,2014,,C8267HCC102014
a0x3h000000vRhMAAU,Map-260,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8268,HCC10,2014,,C8268HCC102014
a0x3h000000vRhNAAU,Map-261,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8269,HCC10,2014,,C8269HCC102014
a0x3h000000vRhOAAU,Map-262,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8280,HCC10,2014,,C8280HCC102014
a0x3h000000vRhPAAU,Map-263,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8281,HCC10,2014,,C8281HCC102014
a0x3h000000vRhQAAU,Map-264,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8282,HCC10,2014,,C8282HCC102014
a0x3h000000vRhRAAU,Map-265,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8283,HCC10,2014,,C8283HCC102014
a0x3h000000vRhSAAU,Map-266,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8284,HCC10,2014,,C8284HCC102014
a0x3h000000vRhTAAU,Map-267,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8285,HCC10,2014,,C8285HCC102014
a0x3h000000vRhUAAU,Map-268,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8286,HCC10,2014,,C8286HCC102014
a0x3h000000vRhVAAU,Map-269,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8287,HCC10,2014,,C8287HCC102014
a0x3h000000vRhWAAU,Map-270,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8288,HCC10,2014,,C8288HCC102014
a0x3h000000vRhXAAU,Map-271,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8289,HCC10,2014,,C8289HCC102014
a0x3h000000vRhYAAU,Map-272,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8290,HCC10,2014,,C8290HCC102014
a0x3h000000vRhZAAU,Map-273,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8291,HCC10,2014,,C8291HCC102014
a0x3h000000vRhaAAE,Map-274,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8292,HCC10,2014,,C8292HCC102014
a0x3h000000vRhbAAE,Map-275,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8293,HCC10,2014,,C8293HCC102014
a0x3h000000vRhcAAE,Map-276,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8294,HCC10,2014,,C8294HCC102014
a0x3h000000vRhdAAE,Map-277,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8295,HCC10,2014,,C8295HCC102014
a0x3h000000vRheAAE,Map-278,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8296,HCC10,2014,,C8296HCC102014
a0x3h000000vRhfAAE,Map-279,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8297,HCC10,2014,,C8297HCC102014
a0x3h000000vRhgAAE,Map-280,false,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,2020-06-24T15:33:37.000+0000,,,true,C8298,HCC10,2014,,C8298HCC102014
